"graph_name","weight_method","component_mode","threshold_quant","threshold","n_nodes","n_edges","baseline_class","predicted_class","is_baseline","matches_baseline"
"insecta-ant-colony4-day24","adjacency","largest_component","90%",0.843137254901961,25,123,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","full_network","0%",0.0638297872340425,55,1204,"SF","SF",TRUE,TRUE
"insecta-ant-colony4-day25","adjacency","largest_component","0%",0.0638297872340425,55,1204,"SF","SF",TRUE,TRUE
"insecta-ant-colony4-day25","adjacency","full_network","10%",0.557692307692308,52,1086,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day25","adjacency","largest_component","10%",0.557692307692308,52,1086,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day25","adjacency","full_network","20%",0.659829787234043,50,963,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","largest_component","20%",0.659829787234043,50,963,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","full_network","30%",0.69811320754717,49,847,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","largest_component","30%",0.69811320754717,49,847,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","full_network","40%",0.725490196078431,48,729,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","largest_component","40%",0.725490196078431,48,729,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","full_network","50%",0.75,47,609,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","largest_component","50%",0.75,47,609,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","full_network","60%",0.773584905660377,44,485,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","largest_component","60%",0.773584905660377,44,485,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","full_network","70%",0.796296296296296,42,373,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","largest_component","70%",0.796296296296296,42,373,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day25","adjacency","full_network","80%",0.823529411764706,37,247,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day25","adjacency","largest_component","80%",0.823529411764706,37,247,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day25","adjacency","full_network","90%",0.851851851851852,25,139,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day25","adjacency","largest_component","90%",0.851851851851852,25,139,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","full_network","0%",0.346153846153846,55,1240,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony4-day26","adjacency","largest_component","0%",0.346153846153846,55,1240,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony4-day26","adjacency","full_network","10%",0.584905660377358,53,1119,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day26","adjacency","largest_component","10%",0.584905660377358,53,1119,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day26","adjacency","full_network","20%",0.648148148148148,51,995,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day26","adjacency","largest_component","20%",0.648148148148148,51,995,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day26","adjacency","full_network","30%",0.690909090909091,51,875,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","largest_component","30%",0.690909090909091,51,875,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","full_network","40%",0.722222222222222,48,747,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","largest_component","40%",0.722222222222222,48,747,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","full_network","50%",0.745454545454545,47,626,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","largest_component","50%",0.745454545454545,47,626,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","full_network","60%",0.769230769230769,45,503,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","largest_component","60%",0.769230769230769,45,503,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","full_network","70%",0.792452830188679,43,385,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","largest_component","70%",0.792452830188679,43,385,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","full_network","80%",0.818181818181818,37,262,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","largest_component","80%",0.818181818181818,37,262,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day26","adjacency","full_network","90%",0.851851851851852,27,128,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day26","adjacency","largest_component","90%",0.851851851851852,27,128,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","full_network","0%",0.269230769230769,55,1266,"SF","SF",TRUE,TRUE
"insecta-ant-colony4-day27","adjacency","largest_component","0%",0.269230769230769,55,1266,"SF","SF",TRUE,TRUE
"insecta-ant-colony4-day27","adjacency","full_network","10%",0.618181818181818,54,1140,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","largest_component","10%",0.618181818181818,54,1140,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","full_network","20%",0.673076923076923,52,1014,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","largest_component","20%",0.673076923076923,52,1014,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","full_network","30%",0.711538461538462,51,889,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","largest_component","30%",0.711538461538462,51,889,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","full_network","40%",0.740740740740741,50,760,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","largest_component","40%",0.740740740740741,50,760,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","full_network","50%",0.76,50,634,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","largest_component","50%",0.76,50,634,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","full_network","60%",0.781818181818182,49,511,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","largest_component","60%",0.781818181818182,49,511,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","full_network","70%",0.807692307692308,38,385,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","largest_component","70%",0.807692307692308,38,385,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day27","adjacency","full_network","80%",0.833333333333333,30,272,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","largest_component","80%",0.833333333333333,30,272,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","full_network","90%",0.87037037037037,26,128,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day27","adjacency","largest_component","90%",0.87037037037037,26,128,"SF","SF",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","0%",0.387755102040816,55,1276,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","0%",0.387755102040816,55,1276,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","10%",0.64,53,1149,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","10%",0.64,53,1149,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","20%",0.690909090909091,53,1034,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","20%",0.690909090909091,53,1034,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","30%",0.722222222222222,53,903,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","30%",0.722222222222222,53,903,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","40%",0.740740740740741,51,788,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","40%",0.740740740740741,51,788,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","50%",0.763636363636364,51,655,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","50%",0.763636363636364,51,655,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","60%",0.781818181818182,45,539,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","60%",0.781818181818182,45,539,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","70%",0.811320754716981,41,397,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","70%",0.811320754716981,41,397,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","80%",0.846153846153846,32,256,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","80%",0.846153846153846,32,256,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","full_network","90%",0.872727272727273,29,155,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day28","adjacency","largest_component","90%",0.872727272727273,29,155,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","full_network","0%",0.25,55,1272,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony4-day29","adjacency","largest_component","0%",0.25,55,1272,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony4-day29","adjacency","full_network","10%",0.634615384615385,53,1149,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","largest_component","10%",0.634615384615385,53,1149,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","full_network","20%",0.691188811188811,52,1017,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","largest_component","20%",0.691188811188811,52,1017,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","full_network","30%",0.722222222222222,52,915,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day29","adjacency","largest_component","30%",0.722222222222222,52,915,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day29","adjacency","full_network","40%",0.759259259259259,49,768,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","largest_component","40%",0.759259259259259,49,768,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","full_network","50%",0.777777777777778,49,648,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","largest_component","50%",0.777777777777778,49,648,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","full_network","60%",0.796296296296296,47,541,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","largest_component","60%",0.796296296296296,47,541,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","full_network","70%",0.814814814814815,47,406,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony4-day29","adjacency","largest_component","70%",0.814814814814815,45,405,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day29","adjacency","full_network","80%",0.833333333333333,43,279,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony4-day29","adjacency","largest_component","80%",0.833333333333333,39,277,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony4-day29","adjacency","full_network","90%",0.867924528301887,24,132,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day29","adjacency","largest_component","90%",0.867924528301887,24,132,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony4-day30","adjacency","full_network","0%",0.207547169811321,55,1252,"SF","SF",TRUE,TRUE
"insecta-ant-colony4-day30","adjacency","largest_component","0%",0.207547169811321,55,1252,"SF","SF",TRUE,TRUE
"insecta-ant-colony4-day30","adjacency","full_network","10%",0.604180540140585,52,1126,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","largest_component","10%",0.604180540140585,52,1126,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","full_network","20%",0.666666666666667,52,1007,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","largest_component","20%",0.666666666666667,52,1007,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","full_network","30%",0.705882352941177,49,877,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","largest_component","30%",0.705882352941177,49,877,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","full_network","40%",0.740740740740741,46,766,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","largest_component","40%",0.740740740740741,46,766,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","full_network","50%",0.773584905660377,43,640,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","largest_component","50%",0.773584905660377,43,640,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","full_network","60%",0.8,42,519,"SF","Spatial",FALSE,FALSE
"insecta-ant-colony4-day30","adjacency","largest_component","60%",0.8,42,519,"SF","Spatial",FALSE,FALSE
