,GraphNames,order,edges,connected,max_component,minDegree,maxDegree,mean_degree,minCut,FiedlerValue,Normalized_FiedlerValue,closeness_centr,modularity,diameter,betw_centr,transitivity,threshold,spectral_radius,eigen_centr,deg_centr,mean_eccentr,radius,mean_path_length,graph_energy,min_triangle,mean_triangle,sd_triangle,max_triangle,num_triangle,deg_assort_coef
308,insecta-ant-colony6-day01,164,10731,1,164,41,160,130.8658537,41,40.73911305,0.712018378,0.005170254,0.085246702,2,0.001238223,0.847561001,0.007481053,133.6710144,0.172493089,0.178737094,2,2,1.197142002,693.1731632,779,7359.237805,1800.727504,10350,1206915,-0.018659127
309,insecta-ant-colony6-day02,164,10272,1,164,43,157,125.2682927,43,42.49014561,0.683243949,0.005028614,0.088661077,2,0.001612237,0.822572154,0.007774753,128.6214492,0.195120601,0.194673051,2,2,1.231482867,729.0229125,812,6574.207317,1762.865753,9684,1078170,0.003384806
310,insecta-ant-colony6-day03,164,10090,1,164,20,158,123.0487805,20,19.916306,0.674420357,0.004988323,0.065779633,3,0.00392255,0.831190531,0.007798326,128.2326454,0.20021716,0.21442466,2.024390244,2,1.245323956,709.2830875,182,6497.304878,1997.30635,9559,1065558,0.058354694
311,insecta-ant-colony6-day04,164,10313,1,164,13,158,125.7682927,13,12.96289769,0.692933055,0.005047364,0.06978856,2,0.002464297,0.830601876,0.007714935,129.6187234,0.193640678,0.197740536,2,2,1.228415382,714.924019,77,6718.353659,1860.411864,9839,1101810,-0.007915095
312,insecta-ant-colony6-day05,164,10005,1,164,12,159,122.0121951,12,11.95293451,0.659060731,0.004956521,0.099697498,2,0.003146358,0.817409594,0.007911241,126.4024265,0.217457856,0.226919048,2,2,1.251458926,726.9004019,64,6248.981707,1839.954386,9625,1024833,0.02174589
313,insecta-ant-colony6-day06,164,9726,1,164,8,156,118.6097561,8,7.945972459,0.649008542,0.004876499,0.082146427,3,0.00299251,0.802816972,0.008104494,123.3883367,0.227345766,0.229387999,2.012195122,2,1.272407601,742.406085,22,5822.195122,1804.39556,9134,954840,0.024890088
314,insecta-ant-colony6-day07,164,9860,1,164,7,156,120.2439024,7,6.985120942,0.664295802,0.004912057,0.100469021,3,0.003311503,0.805637624,0.008031237,124.513813,0.213562637,0.219362562,2.018292683,2,1.26245698,738.0542189,21,5982.439024,1762.758432,9117,981120,-0.0047577
315,insecta-ant-colony6-day08,164,9664,1,164,7,154,117.8536585,7,6.975210984,0.643083399,0.004863512,0.073184496,3,0.003614928,0.807151821,0.008102935,123.4120763,0.226565859,0.221756696,2.030487805,2,1.277270687,728.4106862,20,5812.408537,1891.823873,9053,953235,0.05758501
316,insecta-ant-colony6-day09,164,10774,1,164,9,158,131.3902439,9,8.987652689,0.729221847,0.005198723,0.049541362,3,0.002432123,0.865408925,0.007370952,135.6676931,0.150339863,0.163250037,2.012195122,2,1.193999701,671.4154767,33,7651.792683,2070.734061,10169,1254894,0.023041971
317,insecta-ant-colony6-day10,164,9354,1,164,6,151,114.0731707,6,5.976214612,0.588804561,0.004777184,0.120488764,3,0.004512936,0.795921349,0.008354996,119.6888674,0.239491655,0.226544965,2.024390244,2,1.300389047,717.1414585,12,5381.670732,1811.585653,8529,882594,0.029653414
318,insecta-ant-colony6-day11,164,8042,1,164,1,143,98.07317073,1,0.997456919,0.503432477,0.004419998,0.173666628,3,0.013060448,0.721768665,0.009620458,103.9451571,0.306853258,0.275624719,2.292682927,2,1.403262008,762.3336855,0,3633.365854,1330.090333,6646,595872,0.064006619
319,insecta-ant-colony6-day12,143,6625,1,143,8,126,92.65734266,8,7.942020077,0.539798823,0.005277232,0.145558009,3,0.006562048,0.757241016,0.010259227,97.47322778,0.265105729,0.234807446,2.083916084,2,1.348566926,621.3297347,19,3374.79021,1136.788836,5602,482595,0.076416084
320,insecta-ant-colony6-day13,143,7068,1,143,15,136,98.85314685,15,14.9234253,0.593701798,0.005460555,0.125406673,2,0.005757759,0.783651221,0.009684354,103.2593373,0.250604732,0.261597557,2,2,1.303851078,618.3387765,104,3954.062937,1287.836264,6498,565431,0.042198586
321,insecta-ant-colony6-day14,143,7037,1,143,16,132,98.41958042,16,15.85834973,0.598048857,0.00544495,0.136434523,2,0.003515212,0.777844706,0.009755354,102.5078109,0.246084983,0.236481828,2,2,1.306904363,621.6031118,103,3883.027972,1231.065661,6293,555273,0.01610737
322,insecta-ant-colony6-day15,143,7098,1,143,5,131,99.27272727,5,4.985744988,0.58502228,0.005474283,0.100743557,3,0.004021499,0.792187474,0.009613369,104.0218095,0.235214274,0.223431498,2.041958042,2,1.301388752,603.7120949,10,4040.244755,1332.054065,6340,577755,0.074921775
323,insecta-ant-colony6-day16,143,6611,1,143,12,122,92.46153846,12,11.93850574,0.540244899,0.005277053,0.15007056,3,0.005045757,0.757619944,0.01025945,97.47110764,0.249700444,0.208017335,2.027972028,2,1.349157884,625.3250012,55,3368.13986,1203.583052,5376,481644,0.075846764
324,insecta-ant-colony6-day17,143,7178,1,143,13,137,100.3916084,13,12.94755518,0.606468106,0.00550672,0.079565244,2,0.005329643,0.790998706,0.00956355,104.563678,0.243614832,0.257805575,2,2,1.293016842,609.898496,73,4109.160839,1302.575702,6641,587610,0.01662702
325,insecta-ant-colony6-day18,143,7061,1,143,7,129,98.75524476,7,6.986153319,0.593008404,0.005456328,0.095350046,2,0.004758601,0.781347947,0.009711522,102.9704725,0.233060493,0.212991234,2,2,1.30454053,613.9679033,20,3929.34965,1267.042299,6148,561897,0.029697376
326,insecta-ant-colony6-day19,143,7209,1,143,9,134,100.8251748,9,8.956765035,0.621899058,0.005516835,0.087059289,2,0.00437678,0.789178244,0.009532843,104.9004996,0.236533133,0.233625529,2,2,1.289963558,619.8390018,25,4129.195804,1277.245315,6580,590475,0.031210111
327,insecta-ant-colony6-day20,143,6760,1,143,9,133,94.54545455,9,8.95462443,0.58670244,0.005334263,0.140809102,3,0.007549317,0.756829016,0.010095693,99.05214055,0.267480663,0.270806658,2.013986014,2,1.334285433,633.6087637,34,3503.79021,1196.555766,5973,501042,0.028728307
328,insecta-ant-colony6-day21,143,7121,1,143,10,133,99.59440559,10,9.954448163,0.608450379,0.005477564,0.095004981,3,0.003490459,0.780046742,0.009668408,103.4296459,0.240377463,0.235250665,2.020979021,2,1.298827933,622.1520236,44,3977.223776,1228.469043,6382,568743,0.008429525
329,insecta-ant-colony6-day22,118,4885,1,118,10,115,82.79661017,10,9.951688718,0.653296811,0.006689775,0.111517429,3,0.004717772,0.784931921,0.011581865,86.34187698,0.261050487,0.275242648,2.016949153,2,1.29248153,479.0983968,40,2772.991525,902.2811972,4727,327213,-0.005870605
330,insecta-ant-colony6-day23,118,4888,1,118,13,107,82.84745763,13,12.9445244,0.652454435,0.006684819,0.09553608,2,0.003412668,0.779843298,0.011608954,86.14040613,0.217193078,0.206431986,2,2,1.291902072,487.6353302,70,2748.101695,870.5899306,4196,324276,0.022208973
331,insecta-ant-colony6-day24,118,4536,1,118,15,114,76.88135593,15,14.72406819,0.600417719,0.006449203,0.117346842,2,0.010019422,0.759529941,0.012248675,81.64148389,0.295556276,0.317253368,2,2,1.342894394,480.2995311,86,2351.974576,899.8262079,4298,277533,0.014204202
332,insecta-ant-colony6-day25,118,4658,1,118,15,107,78.94915254,15,14.92591535,0.61347167,0.006528751,0.093070994,3,0.005710641,0.765260009,0.012029641,83.12800142,0.259065742,0.239750833,2.025423729,2,1.325510648,482.9395182,104,2479.779661,893.271641,4147,292614,0.003212209
333,insecta-ant-colony6-day26,118,4842,1,118,11,110,82.06779661,11,10.91539345,0.668969925,0.006666824,0.089328843,3,0.005662936,0.784303406,0.01159941,86.21128328,0.236672482,0.238736781,2.016949153,2,1.298710705,483.7840254,46,2740.449153,970.3975535,4372,323373,0.014459216
334,insecta-ant-colony6-day27,118,4788,1,118,8,111,81.15254237,8,7.976395578,0.673658286,0.006617745,0.062761069,3,0.005353938,0.770380749,0.011772017,84.94721065,0.24820181,0.255106475,2.016949153,2,1.306533391,495.1729941,25,2623.29661,880.8189983,4334,309549,0.003433991
335,insecta-ant-colony6-day28,118,4784,1,118,12,106,81.08474576,12,11.95721757,0.665587676,0.006616358,0.051698597,3,0.003948457,0.772151205,0.011775152,84.92459256,0.233014606,0.212950891,2.016949153,2,1.307112849,491.9594567,56,2626.550847,899.3945409,4165,309933,0.001755391
336,insecta-ant-colony6-day29,118,5112,1,118,8,112,86.6440678,8,7.948694126,0.681078929,0.006870536,0.080875306,2,0.004426703,0.813268341,0.011073508,90.30561604,0.208412733,0.216717369,2,2,1.259452412,465.2843292,20,3144.584746,995.4076374,4726,371061,0.011834068
337,insecta-ant-colony6-day30,118,4709,1,118,10,107,79.81355932,10,9.966981444,0.634373493,0.006563998,0.105096055,3,0.006068051,0.767110639,0.011930455,83.81910166,0.24229836,0.232362741,2.016949153,2,1.317977691,485.6435661,41,2534.644068,890.2161317,4081,299088,-0.002906951
338,insecta-ant-colony6-day31,118,4383,1,118,7,111,74.28813559,7,6.977122698,0.584642846,0.006336782,0.106739222,2,0.010752288,0.734687237,0.012669176,78.93173029,0.298675498,0.313776619,2,2,1.36505867,495.9308743,20,2123.974576,815.0034184,3926,250629,0.017790576
339,insecta-ant-colony6-day32,91,2817,1,91,9,80,61.91208791,9,8.948983014,0.612394727,0.008583281,0.062935756,3,0.0072797,0.786177557,0.015220322,65.70163355,0.229733896,0.200976801,2.065934066,2,1.313308913,333.5772271,32,1571.802198,580.7798631,2430,143034,0.043517716
340,insecta-ant-colony6-day33,91,2718,1,91,12,80,59.73626374,12,11.91135414,0.593590618,0.00842465,0.054039824,3,0.010194972,0.761838448,0.015764744,63.43268226,0.244885496,0.225152625,2.021978022,2,1.336507937,339.7338788,55,1418.769231,534.1826587,2273,129108,0.01704241
341,insecta-ant-colony6-day34,91,2616,1,91,14,79,57.49450549,14,10.68815695,0.552060471,0.008269462,0.046982986,3,0.014621551,0.751723877,0.01615953,61.88298703,0.237675299,0.238949939,2.087912088,2,1.363858364,341.2401445,72,1311.791209,535.3138128,2041,119373,0.057646095
342,insecta-ant-colony6-day35,91,2670,1,91,8,81,58.68131868,8,7.956028112,0.588058112,0.008363741,0.04711898,3,0.01157579,0.760418683,0.015865613,63.02939427,0.264388389,0.247985348,2.021978022,2,1.348229548,340.9475617,26,1381.120879,555.464487,2316,125682,0.036290288
343,insecta-ant-colony6-day36,91,2717,1,91,11,81,59.71428571,11,10.91493032,0.63088064,0.008430801,0.06391768,3,0.009582469,0.768431351,0.015654483,63.87946562,0.240685327,0.236507937,2.065934066,2,1.338461538,337.6714214,44,1441.450549,572.6170965,2278,131172,0.009699328
344,insecta-ant-colony6-day37,91,2570,1,91,14,79,56.48351648,14,13.49845341,0.605047204,0.008209546,0.087008357,3,0.011420035,0.751389339,0.016321253,61.26980458,0.280993555,0.25018315,2.098901099,2,1.375091575,337.2206774,84,1274.802198,561.1840106,2195,116007,0.057634488
345,insecta-ant-colony6-day38,91,2475,1,91,7,76,54.3956044,7,6.950613932,0.607232494,0.008073327,0.05142161,3,0.008054397,0.731927962,0.016878207,59.24800061,0.279340371,0.24004884,2.098901099,2,1.398290598,341.1710147,18,1157.604396,537.4326806,1974,105342,0.020449541
346,insecta-ant-colony6-day39,91,2447,1,91,10,81,53.78021978,10,9.916379453,0.557575149,0.008027037,0.074190994,3,0.01158034,0.720855699,0.017118462,58.41646319,0.318305706,0.302442002,2.076923077,2,1.403907204,344.2292404,44,1109.769231,494.1853246,2105,100989,0.043899609
347,insecta-ant-colony6,164,13193,1,164,121,163,160.8902439,121,120.89831,0.946517344,0.006061499,0.000285415,2,1.77E-05,0.988887631,0.006209438,161.0451622,0.0120669,0.012943289,1.5,1,1.012943289,370.6568635,7216,12732.05488,722.9389087,13030,2088057,-0.028406248
348,insecta-ant-trophallaxis-colony1-day1,24,33,1,24,1,6,2.75,1,0.229753299,0.097358111,0.014883125,0.458218549,6,0.361917855,0.148148148,0.281876925,3.547647616,0.701800208,0.141304348,4.833333333,3,3.014492754,33.06868457,0,0.5,0.722315119,2,12,-0.148734177
349,insecta-ant-trophallaxis-colony1-day2,24,32,1,24,1,4,2.666666667,1,0.099015301,0.053970226,0.012298654,0.463378906,10,0.295632534,0.09375,0.311084896,3.214556581,0.647615064,0.057971014,7.458333333,5,3.68115942,33.01950863,0,0.25,0.607918759,2,6,0.043478261
350,insecta-ant-trophallaxis-colony1-day3,23,25,1,23,1,6,2.173913043,1,0.116369902,0.063433139,0.013563148,0.5536,8,0.594647776,0.0625,0.327685086,3.051710442,0.778218609,0.173913043,6.217391304,4,3.509881423,27.58188997,0,0.130434783,0.344350222,1,3,-0.039387309
351,insecta-ant-trophallaxis-colony1-day4,31,47,1,31,1,8,3.032258065,1,0.137443602,0.080164669,0.010651791,0.344273427,7,0.272479535,0.124137931,0.222269203,4.499048845,0.725611712,0.165591398,5.451612903,4,3.275268817,44.12957883,0,0.580645161,1.148163564,4,18,0.15060241
352,insecta-ant-trophallaxis-colony1-day5,20,22,1,20,1,5,2.2,1,0.075616173,0.04304712,0.013724884,0.547520661,10,0.463219452,0.083333333,0.350103693,2.856296638,0.787679988,0.147368421,7.55,5,4.026315789,25.12576929,0,0.15,0.366347549,1,3,-0.076086957
353,insecta-ant-trophallaxis-colony1-day6,7,6,1,7,1,2,1.714285714,1,0.198062264,0.133974596,0.065345369,0.319444444,6,0.311111111,0,0.5411961,1.847759065,0.394532102,0.047619048,4.714285714,3,2.666666667,8.054678984,0,0,0,0,0,-0.2
354,insecta-ant-trophallaxis-colony1-day7,29,43,1,29,1,6,2.965517241,1,0.279559188,0.122253097,0.012182332,0.458626284,6,0.21704932,0.127118644,0.266916359,3.746491986,0.617871666,0.108374384,5,4,3.002463054,39.69112028,0,0.517241379,0.737790604,2,15,-0.257660167
355,insecta-ant-trophallaxis-colony1-day8,37,68,1,37,1,7,3.675675676,1,0.366720874,0.144910336,0.009723331,0.413062284,6,0.118408184,0.170305677,0.221732892,4.509930809,0.611853711,0.092342342,4.837837838,4,2.914414414,58.95378424,0,1.054054054,1.20060045,4,39,0.011760207
356,insecta-ant-trophallaxis-colony1,41,256,1,41,2,25,12.48780488,2,1.837430606,0.533890785,0.014500272,0.094261169,3,0.053043482,0.394387001,0.069988876,14.28798492,0.522783386,0.312804878,2.829268293,2,1.741463415,107.8172942,0,32.56097561,23.28094584,114,1335,0.003188681
357,insecta-ant-trophallaxis-colony2-day1,26,36,1,26,1,7,2.769230769,1,0.12820458,0.052243961,0.011955178,0.486882716,8,0.352377778,0.197802198,0.26696636,3.745790295,0.783983085,0.169230769,6.423076923,5,3.461538462,36.17394483,0,0.692307692,1.049542025,4,18,-0.106064654
358,insecta-ant-trophallaxis-colony2-day2,24,30,1,24,1,5,2.5,1,0.186382694,0.109388038,0.013708705,0.39,8,0.311737412,0.047619048,0.303820451,3.291417665,0.674930833,0.108695652,5.958333333,4,3.326086957,32.29656504,0,0.125,0.337831962,1,3,0.060402685
359,insecta-ant-trophallaxis-colony2-day3,28,45,1,28,1,6,3.214285714,1,0.258642847,0.126850181,0.012458497,0.358765432,7,0.186149561,0.06870229,0.237279525,4.214438641,0.612846833,0.103174603,5.464285714,4,3.068783069,40.73231129,0,0.321428571,0.611832186,2,9,0.125833575
360,insecta-ant-trophallaxis-colony2-day4,25,37,1,25,1,7,2.96,1,0.325990983,0.139414708,0.015196207,0.368151936,6,0.307115539,0.136363636,0.251111575,3.98229353,0.633224332,0.168333333,4.64,3,2.813333333,33.91478211,0,0.6,1.040833,3,15,-0.287170397
361,insecta-ant-trophallaxis-colony2-day5,30,32,1,30,1,4,2.133333333,1,0.046639627,0.022682977,0.007697748,0.547851563,10,0.420248004,0.058823529,0.385488094,2.594113838,0.588844972,0.064367816,8.366666667,5,4.648275862,37.08120685,0,0.1,0.305128577,1,3,-0.245005258
362,insecta-ant-trophallaxis-colony2-day6,33,46,1,33,1,8,2.787878788,1,0.168834027,0.101540968,0.009891381,0.443761815,8,0.267244204,0.06870229,0.251972653,3.96868465,0.77034794,0.162878788,5.909090909,4,3.272727273,44.18545819,0,0.272727273,0.574060497,2,9,-0.202478873
363,insecta-ant-trophallaxis-colony2-day7,31,52,1,31,1,9,3.35483871,1,0.368194495,0.162831853,0.012305683,0.374075444,6,0.257921821,0.139896373,0.210246161,4.756329422,0.676188226,0.188172043,4.548387097,3,2.789247312,44.17754188,0,0.870967742,1.231311915,5,27,-0.105432682
364,insecta-ant-trophallaxis-colony2-day8,27,48,1,27,1,8,3.555555556,1,0.275717293,0.138631893,0.014892593,0.368272569,6,0.26054776,0.186440678,0.215162438,4.647651366,0.660113469,0.170940171,4.666666667,3,2.663817664,40.10633649,0,1.222222222,1.601281538,6,33,-0.287356322
365,insecta-ant-trophallaxis-colony2,39,245,1,39,1,25,12.56410256,1,0.918164964,0.584205949,0.015209926,0.134610579,4,0.08158389,0.443886592,0.06805324,14.69437761,0.465551582,0.327260459,2.948717949,2,1.763832659,98.32617914,0,38.53846154,23.46424621,104,1503,-0.154443684
366,insecta-beetle-group-c1-period-1,30,185,1,30,6,19,12.33333333,6,5.164453904,0.632666771,0.021947705,0.123316289,3,0.030409497,0.471954426,0.07471758,13.38373114,0.374002304,0.229885057,2.2,2,1.581609195,75.32531494,5,35.9,21.43369889,82,1077,0.008768101
367,insecta-beetle-group-c1-period-2,30,207,1,30,2,21,13.8,2,1.946681538,0.649770771,0.022622148,0.043268221,3,0.048693193,0.548780488,0.065517196,15.26316857,0.376962202,0.248275862,2.333333333,2,1.544827586,74.85181322,1,54,29.64735262,121,1620,-0.027428185
368,insecta-beetle-group-c2-period-1,27,117,1,27,4,17,8.666666667,4,3.147031202,0.504114927,0.022765732,0.116115129,3,0.079416511,0.391431353,0.102836026,9.724218628,0.516761006,0.320512821,2.481481481,2,1.703703704,61.98686353,1,14.88888889,11.07781335,50,402,-0.11082724
369,insecta-beetle-group-c2-period-2,30,195,1,30,2,21,13,2,1.816244446,0.529902631,0.022171176,0.103076923,3,0.064038157,0.543993879,0.069641962,14.35915902,0.378159849,0.275862069,2.333333333,2,1.574712644,76.41135089,0,47.4,25.62138116,101,1422,-0.077412588
370,insecta-beetle-group-c3-period-1,28,131,1,28,1,14,9.357142857,1,0.932183728,0.539240602,0.02175659,0.144076686,3,0.077252956,0.419277108,0.095306844,10.49242589,0.361532883,0.171957672,2.857142857,2,1.724867725,64.06399636,0,18.64285714,10.95517563,37,522,-0.09709329
371,insecta-beetle-group-c3-period-2,29,174,1,29,1,19,12,1,0.962190758,0.621733008,0.022398091,0.092399921,3,0.064474518,0.543243243,0.072848313,13.72715388,0.364173317,0.25,2.586206897,2,1.625615764,69.83500053,0,41.5862069,25.33844798,86,1206,-0.070419207
372,insecta-beetle-group-c4-period-1,30,138,1,30,4,16,9.2,4,3.217934159,0.474118274,0.02018536,0.215710985,3,0.098144329,0.415065334,0.095670078,10.4525889,0.404252162,0.234482759,2.533333333,2,1.71954023,68.88493491,0,18,12.5148188,42,540,-0.102382768
373,insecta-beetle-group-c4-period-2,30,175,1,30,2,18,11.66666667,2,1.8094111,0.542140047,0.021413142,0.09322449,3,0.037128065,0.49883883,0.07542534,13.25814373,0.357391474,0.218390805,2.5,2,1.632183908,72.84355781,1,35.8,22.24689052,73,1074,-0.093558724
374,insecta-beetle-group-t1-period-1,30,161,1,30,3,18,10.73333333,3,2.885079995,0.568426558,0.021125317,0.101365688,3,0.063435223,0.407553551,0.084081909,11.89316484,0.402951028,0.250574713,2.266666667,2,1.645977011,71.85045936,1,24.1,15.24817683,58,723,-0.17976333
375,insecta-beetle-group-t2-period-1,30,178,1,30,4,22,11.86666667,4,3.525317865,0.548087702,0.021640382,0.13481568,3,0.061922877,0.471448797,0.077651438,12.87806159,0.464903614,0.349425287,2.266666667,2,1.606896552,75.65954703,5,33.3,19.87573464,94,999,-0.062049042
376,insecta-beetle-group-t3-period-1,29,180,1,29,4,19,12.4137931,4,3.546286363,0.603586819,0.023002411,0.122901235,3,0.038530462,0.50397878,0.073822792,13.54595204,0.358611541,0.235221675,2.206896552,2,1.566502463,72.63947358,4,39.31034483,20.44173505,77,1140,-0.067783173
377,insecta-beetle-group-t4-period-1,30,155,1,30,2,19,10.33333333,2,1.813016546,0.560802762,0.020783236,0.12855359,3,0.056670301,0.449732302,0.084822564,11.7893159,0.487525136,0.298850575,2.466666667,2,1.67816092,71.96526723,0,25.2,16.86947866,76,756,-0.117037727
378,mammalia-asianelephant,20,22,1,20,1,5,2.2,1,0.101513687,0.052421369,0.015919207,0.512396694,7,0.515543244,0.069767442,0.334702798,2.987725244,0.6600381,0.147368421,5.7,4,3.447368421,23.46982818,0,0.15,0.366347549,1,3,-0.136531365
379,mammalia-baboon-association-group01,4,6,1,4,3,3,3,3,4,1.333333333,0.333333333,0,1,0,1,0.333333333,3,0,0,1,1,1,6,3,3,0,3,12,NaN
380,mammalia-baboon-association-group02,5,8,1,5,2,4,3.2,2,2,0.852333177,0.213333333,0,2,0.125,0.789473684,0.300896285,3.323404276,0.225531908,0.2,1.6,1,1.2,7.362661287,1,3,1.224744871,4,15,-0.548387097
